Istwert Kraft F_X / N,Istwert Kraft F_Y / N,Istwert Kraft in Stoßrichtung F_Z / N,Istwert Moment M_A / Nm,Istwert Moment M_B  / Nm,Istwert Moment M_C / Nm,Istposition TCP X / mm,Istposition TCP Y / mm,Istposition TCP Z / mm,Istorientierung TCP A / °,Istorientierung TCP B / °,Istorientierung TCP C / °,Sollwert Vorschubgeschw. Soll_v_f / mm/min,Istwert Vorschubgeschwindigkeit v_f / mm/min,Sollwert Drehzahl Soll_n_sp / U/min,Istwert Spindeldrehzahl n_sp / U/min,Istwert Spindeldrehmoment M_sp / Nm,Istwert Spindelstrom I_sp / A,Sollwert Kraft in Stoßrichtung Soll_F_Z / N,Istwert Strom Achse 1 I_a1 / A,Istwert Strom Achse2 I_a2 / A,Istwert Strom Achse3 I_a3 / A,Istwert Strom Achse4 I_a4 / A,Istwert Strom Achse5 I_a5 / A,Istwert Strom Achse6 I_a6 / A,Istwert Moment Achse1 M_a1 / Nm,Istwert Moment Achse2 M_a2 / Nm,Istwert Moment Achse3 M_a3 / Nm,Istwert Moment Achse4 M_a4 / Nm,Istwert Moment Achse5 M_a5 / Nm,Istwert Moment Achse6 M_a6 / Nm
-1465.0,217.0,7487.0,-32.251,8.032,-5.172,573.426723585078,2321.546723585078,-133.73227641492207,-90.15,-2.62,-0.25,1500,1055.138,0,3199.825,-80819.0,11.275,0,-4.94,13.707,11.687,-9.517,1.368,-2.444,2804.17,7751.491,5522.322,1181.509,187.793,-188.714
-1453.0,219.0,7331.0,-25.725,19.867,-7.062,573.4132225220187,2321.3792225220186,-133.69377747798129,-90.15,-2.63,-0.24,1500,1080.329,0,3199.577,-82845.55,11.558,0,-4.859,12.882,11.427,-9.281,1.467,-2.53,2758.156,7285.141,5399.664,1152.147,201.342,-195.378
-1387.0,148.0,7507.0,11.447,49.492,-5.248,573.401776511868,2321.205776511868,-133.65622348813207,-90.15,-2.64,-0.23,1500,1107.461,0,3199.806,-80539.48,11.236,0,-5.04,13.126,11.608,-9.521,1.426,-2.604,2861.011,7423.006,5484.863,1181.982,195.713,-201.086
-1467.0,179.0,7379.0,-35.33,10.978,-5.139,573.3853856648416,2321.0373856648416,-133.6176143351584,-90.15,-2.65,-0.22,1500,1136.335,0,3200.684,-80420.98,11.219,0,-5.667,13.906,11.49,-9.409,1.02,-2.643,3216.946,7863.907,5429.096,1168.071,140.01,-204.105
-1440.0,168.0,7369.0,-23.835,28.248,-8.152,573.3710500913763,2320.875050091376,-133.58394990862368,-90.15,-2.65,-0.21,1500,1166.733,0,3200.359,-81086.38,11.312,0,-6.592,11.461,11.725,-9.585,1.053,-2.493,3742.052,6481.205,5540.348,1189.915,144.527,-192.47
-1390.0,96.0,7530.0,4.652,40.802,-4.805,573.3647699021299,2320.6967699021297,-133.5442300978701,-90.15,-2.66,-0.2,1500,1198.443,0,3200.283,-79187.43,11.047,0,-7.384,13.274,11.523,-9.161,1.139,-2.373,4191.368,7506.434,5444.728,1137.229,156.309,-183.264
-1464.0,134.0,7268.0,-34.862,4.513,-4.921,573.3595452079816,2320.5115452079817,-133.50645479201842,-90.15,-2.67,-0.19,1500,1230.188,0,3200.035,-80782.54,11.27,0,-7.574,13.633,10.715,-9.296,1.163,-2.435,4299.13,7709.693,5063.091,1154.041,159.582,-188.014
-1405.0,103.0,7392.0,-5.606,43.189,-7.582,573.3563761200327,2320.3193761200323,-133.47162387996738,-90.16,-2.67,-0.18,1500,1258.397,0,3199.863,-79053.74,11.029,0,-7.532,11.823,11.477,-9.856,0.963,-2.308,4275.108,6686.149,5422.9,1223.479,132.156,-178.256
-1438.0,64.0,7486.0,-12.024,17.422,-4.201,573.3502627496067,2320.1172627496067,-133.43873725039327,-90.16,-2.68,-0.17,1500,1283.214,0,3200.97,-78956.52,11.015,0,-7.593,12.949,10.81,-9.848,0.771,-2.141,4310.126,7322.557,5108.015,1222.591,105.777,-165.295
-1479.0,64.0,7257.0,-35.985,10.313,-5.231,573.3572052082504,2319.9092052082506,-133.39979479174957,-90.16,-2.68,-0.16,1500,1305.403,0,3200.378,-78731.69,10.984,0,-7.721,12.993,11.343,-9.79,0.865,-2.1,4382.362,7347.837,5359.81,1215.369,118.672,-162.128
-1396.0,-5.0,7476.0,4.641,60.866,-6.931,573.3632036077337,2319.6972036077336,-133.36579639226636,-90.16,-2.68,-0.16,1500,1322.939,0,3201.008,-77267.22,10.779,0,-7.891,12.011,10.968,-9.888,0.969,-1.98,4478.958,6792.499,5182.792,1227.564,133.072,-152.923
-1490.0,-6.0,7433.0,-32.401,14.749,-4.426,573.3702580600499,2319.46925806005,-133.32874193995008,-90.16,-2.69,-0.15,1500,1334.149,0,3200.245,-78771.18,10.989,0,-7.813,13.775,10.875,-9.659,0.472,-1.914,4434.805,7789.918,5138.574,1199.09,64.801,-147.767
-1484.0,-4.0,7289.0,-35.618,16.761,-5.643,573.3803686774172,2319.237368677417,-133.29663132258284,-90.16,-2.69,-0.14,1500,1338.885,0,3199.501,-78221.25,10.912,0,-7.599,11.74,10.734,-10.071,0.365,-1.799,4313.34,6638.958,5072.104,1250.177,50.139,-138.893
-1400.0,-94.0,7502.0,9.486,56.564,-5.999,573.3925355722779,2319.015535572278,-133.2624644277221,-90.17,-2.69,-0.13,1500,1337.139,0,3199.272,-80135.38,11.18,0,-7.958,12.423,10.813,-10.324,0.545,-1.337,4517.36,7025.42,5109.141,1281.61,74.816,-103.249
-1483.0,-81.0,7406.0,-37.612,8.41,-4.926,573.4127588572998,2318.7907588573,-133.22424114270027,-90.17,-2.69,-0.12,1500,1329.023,0,3198.528,-80287.3,11.201,0,-8.208,13.855,10.436,-10.309,0.502,-0.73,4659.125,7834.918,4931.138,1279.716,68.925,-56.338
-1466.0,-81.0,7361.0,-30.514,24.586,-6.295,573.4340386453757,2318.563038645376,-133.1919613546242,-90.17,-2.69,-0.11,1500,1313.562,0,3199.768,-79026.4,11.025,0,-8.106,12.173,10.473,-10.649,0.325,-0.09,4601.099,6883.847,4948.882,1321.923,44.641,-6.923
-1426.0,-172.0,7527.0,4.814,40.38,-4.043,573.4553750496253,2318.3293750496255,-133.16062495037465,-90.18,-2.69,-0.1,1500,1289.618,0,3199.787,-81031.69,11.305,0,-8.285,12.466,10.096,-10.66,0.067,0.677,4702.771,7049.859,4770.456,1323.285,9.229,52.251
-1493.0,-158.0,7323.0,-38.544,10.436,-4.721,573.4867681833939,2318.091768183394,-133.12323181660602,-90.18,-2.68,-0.1,1500,1257.441,0,3200.073,-79150.97,11.042,0,-8.088,14.048,9.696,-10.621,0.061,1.077,4590.949,7944.132,4581.469,1318.549,8.313,83.181
-1441.0,-182.0,7446.0,-19.92,47.641,-7.341,573.5252181602542,2317.8622181602545,-133.0897818397457,-90.19,-2.68,-0.09,1500,1220.714,0,3199.863,-78992.98,11.02,0,-7.923,12.042,10.179,-10.824,0.107,1.845,4497.229,6809.858,4809.605,1343.708,14.728,142.502
-1460.0,-238.0,7540.0,-11.537,26.949,-4.756,573.5597250940062,2317.6247250940064,-133.05427490599376,-90.19,-2.68,-0.08,1500,1182.604,0,3200.035,-80794.7,11.272,0,-8.22,13.8,9.263,-10.482,-0.375,2.295,4665.722,7803.907,4376.99,1301.264,-51.514,177.225
-1505.0,-224.0,7273.0,-43.351,7.907,-4.89,573.6052890986775,2317.3822890986776,-133.02171090132242,-90.19,-2.67,-0.07,1500,1143.397,0,3200.378,-78564.58,10.96,0,-7.929,12.629,9.795,-9.815,-0.692,2.443,4500.95,7141.713,4628.364,1218.388,-94.977,188.64
-1394.0,-285.0,7500.0,0.856,63.642,-7.515,573.6639102885244,2317.1449102885244,-132.9860897114756,-90.19,-2.67,-0.07,1500,1103.308,0,3199.158,-82602.49,11.524,0,-8.005,12.059,9.699,-9.27,-0.434,2.565,4543.581,6819.296,4582.877,1150.726,-59.63,198.067
-1472.0,-314.0,7508.0,-30.58,15.349,-5.22,573.7295887780315,2316.904588778031,-132.94641122196853,-90.19,-2.67,-0.06,1500,1062.662,0,3199.406,-81405.4,11.357,0,-8.289,14.247,9.113,-8.34,-0.444,2.759,4704.801,8056.717,4305.874,1035.293,-61.005,213.016
-1486.0,-309.0,7289.0,-41.691,11.075,-6.961,573.8013246819128,2316.671324681913,-132.90867531808723,-90.19,-2.66,-0.05,1500,1021.998,0,3199.444,-80451.37,11.224,0,-8.077,12.792,9.373,-7.695,-0.542,2.835,4584.69,7233.736,4429.096,955.318,-74.358,218.945
-1398.0,-375.0,7498.0,8.442,58.802,-6.26,573.866118115112,2316.434118115112,-132.874881884888,-90.19,-2.66,-0.05,1500,983.696,0,3200.359,-81824.68,11.415,0,-8.115,12.575,8.977,-6.971,-0.981,2.928,4606.174,7111.376,4241.939,865.398,-134.708,226.125
-1489.0,-379.0,7435.0,-40.701,5.759,-3.881,573.9349691928029,2316.2089691928027,-132.8400308071971,-90.19,-2.65,-0.04,1500,949.48,0,3200.55,-79120.59,11.038,0,-8.188,13.523,8.45,-6.174,-0.952,3.08,4647.621,7647.333,3992.819,766.48,-130.65,237.798
-1441.0,-377.0,7376.0,-39.838,20.952,-6.73,574.0148780303898,2316.00687803039,-132.8021219696102,-90.19,-2.65,-0.04,1500,919.525,0,3200.359,-81034.72,11.305,0,-8.035,11.934,9.471,-6.148,-0.831,3.383,4560.836,6749.015,4475.005,763.224,-114.09,261.217
-1363.0,-454.0,7537.0,2.156,44.301,-5.712,574.0898447435081,2315.8088447435084,-132.76115525649186,-90.19,-2.64,-0.03,1500,893.877,0,3200.321,-78339.74,10.929,0,-8.154,13.338,8.973,-5.719,-1.012,3.793,4628.335,7542.501,4239.827,709.947,-138.897,292.92
-1420.0,-433.0,7331.0,-39.513,0.572,-3.846,574.1588694480247,2315.6208694480247,-132.72313055197523,-90.19,-2.63,-0.03,1500,872.798,0,3200.798,-78500.77,10.951,0,-8.037,13.947,8.474,-5.281,-1.403,4.001,4562.19,7887.334,4004.226,655.545,-192.571,308.975
-1345.0,-438.0,7418.0,-28.144,30.688,-6.622,574.2269522600386,2315.4429522600385,-132.68804773996146,-90.19,-2.62,-0.02,1500,858.551,0,3200.13,-79576.34,11.102,0,-7.985,11.874,9.114,-5.422,-1.611,4.13,4532.754,6714.801,4306.578,673.068,-221.176,318.917
-1311.0,-503.0,7568.0,-13.406,22.197,-4.582,574.2970932958808,2315.2760932958804,-132.6509067041192,-90.19,-2.61,-0.02,1500,852.762,0,3199.711,-78959.55,11.015,0,-7.972,13.119,8.798,-5.381,-1.67,4.223,4525.142,7419.13,4157.303,667.977,-229.292,326.097
-1339.0,-487.0,7311.0,-42.016,-4.962,-5.098,574.3652926721156,2315.125292672116,-132.61570732788434,-90.2,-2.6,-0.02,1500,855.427,0,3199.158,-81347.67,11.349,0,-8.011,12.625,8.516,-5.462,-1.822,4.243,4547.303,7139.522,4023.941,678.099,-250.107,327.644
-1238.0,-502.0,7442.0,-15.596,44.436,-7.05,574.4385505055407,2314.9725505055408,-132.5804494944593,-90.2,-2.59,-0.02,1500,863.117,0,3199.177,-79785.98,11.131,0,-8.154,11.48,8.327,-5.397,-1.699,4.683,4628.167,6491.992,3934.517,669.93,-233.154,361.631
-1276.0,-528.0,7472.0,-28.706,5.097,-4.499,574.5158669131872,2314.808866913187,-132.5381330868127,-90.2,-2.57,-0.01,1500,872.841,0,3200.283,-80812.92,11.274,0,-8.18,14.03,7.903,-4.51,-1.933,5.103,4643.392,7933.851,3734.123,559.824,-265.293,394.071
-1279.0,-513.0,7266.0,-41.07,-5.941,-6.344,574.5942420123212,2314.646242012321,-132.49875798767889,-90.2,-2.56,-0.01,1500,884.511,0,3199.329,-81411.47,11.358,0,-7.889,12.55,8.641,-4.408,-2.388,5.291,4477.943,7097.387,4083.229,547.215,-327.803,408.579
-1168.0,-557.0,7468.0,-6.936,46.488,-6.763,574.6696759204426,2314.493675920443,-132.46132407955744,-90.2,-2.54,-0.01,1500,898.127,0,3200.569,-79734.33,11.124,0,-7.924,12.034,8.764,-4.598,-2.412,5.183,4498.074,6805.139,4141.108,570.835,-331.142,400.22
-1228.0,-561.0,7424.0,-38.151,-2.203,-4.02,574.7461687552874,2314.357168755287,-132.42183124471262,-90.2,-2.53,-0.01,1500,913.689,0,3200.359,-80411.87,11.218,0,-7.921,13.73,8.295,-4.468,-2.42,4.97,4496.383,7764.3,3919.308,554.615,-332.254,383.761
-1220.0,-555.0,7277.0,-35.298,0.495,-6.387,574.8257206348268,2314.226720634827,-132.38727936517316,-90.2,-2.51,-0.01,1500,931.195,0,3200.741,-78880.56,11.004,0,-7.828,11.697,8.3,-4.334,-2.385,5.039,4443.263,6614.857,3921.984,538.04,-327.345,389.1
-1122.0,-600.0,7426.0,-2.353,38.141,-6.157,574.9033316772685,2314.100331677269,-132.3536683227314,-90.2,-2.49,-0.01,1500,950.648,0,3200.321,-79570.26,11.101,0,-7.644,11.584,8.151,-4.621,-2.338,5.152,4339.054,6550.812,3851.43,573.676,-320.93,397.827
-1189.0,-587.0,7313.0,-43.483,-5.416,-4.837,574.9840020010569,2313.975002001057,-132.31399799894317,-90.2,-2.47,-0.01,1500,972.046,0,3199.177,-80664.05,11.253,0,-7.838,13.152,8.618,-4.396,-2.678,4.885,4449.184,7437.669,4072.385,545.676,-367.6,377.243
-1159.0,-587.0,7338.0,-35.576,11.313,-6.511,575.0627317248728,2313.835731724873,-132.27626827512717,-90.2,-2.45,-0.01,1500,995.39,0,3200.168,-78616.23,10.968,0,-7.851,11.724,8.765,-4.585,-3.128,4.749,4456.289,6630.026,4141.39,569.236,-429.325,366.712
-1110.0,-630.0,7444.0,-11.39,24.454,-5.094,575.1425209676355,2313.691520967636,-132.23947903236441,-90.2,-2.43,-0.01,1500,1020.679,0,3199.978,-80381.48,11.214,0,-7.847,12.632,8.316,-4.765,-3.172,5.015,4454.428,7143.567,3929.307,591.554,-435.478,387.259
-1191.0,-621.0,7218.0,-41.197,-5.309,-5.594,575.2343698485021,2313.5413698485017,-132.20163015149788,-90.2,-2.41,-0.01,1500,1047.588,0,3200.607,-78403.55,10.938,0,-7.775,13.096,8.049,-4.225,-3.147,4.911,4413.151,7405.815,3803.268,524.543,-432.009,379.195
-1135.0,-636.0,7326.0,-23.282,26.775,-6.949,575.3302784868679,2313.394278486868,-132.16872151313208,-90.2,-2.39,-0.01,1500,1074.884,0,3199.386,-78971.71,11.017,0,-7.947,11.675,8.018,-4.769,-3.046,4.729,4511.101,6602.217,3788.482,591.968,-418.067,365.166
-1155.0,-683.0,7420.0,-23.736,14.335,-4.494,575.4322470023676,2313.2402470023676,-132.13275299763234,-90.2,-2.37,-0.01,1500,1102.2,0,3199.959,-80384.52,11.214,0,-7.932,12.827,8.071,-4.509,-2.969,4.924,4502.642,7253.961,3813.689,559.706,-407.594,380.226
-1212.0,-689.0,7242.0,-41.104,-9.078,-6.317,575.5362755148753,2313.0782755148753,-132.09772448512462,-90.2,-2.35,-0.01,1500,1128.777,0,3201.141,-77148.73,10.763,0,-7.885,11.945,8.302,-4.358,-3.366,5.006,4475.913,6754.746,3922.97,541.059,-462.053,386.522
-1126.0,-708.0,7382.0,-15.786,38.148,-6.843,575.6313641445053,2312.9173641445054,-132.06363585549474,-90.2,-2.33,-0.01,1500,1154.143,0,3199.883,-79299.85,11.063,0,-8.0,11.097,8.103,-4.866,-3.868,4.939,4541.213,6275.417,3828.617,604.044,-530.913,381.404
-1186.0,-729.0,7376.0,-32.598,6.751,-4.091,575.7345130116117,2312.752513011612,-132.02748698838826,-90.2,-2.31,-0.01,1500,1178.337,0,3200.626,-78017.68,10.884,0,-8.106,12.702,7.749,-4.495,-3.857,5.159,4600.93,7183.174,3661.598,557.989,-529.408,398.342
-1211.0,-740.0,7223.0,-37.548,-5.607,-5.769,575.8467222367904,2312.5917222367907,-131.9922777632096,-90.2,-2.28,-0.01,1500,1201.376,0,3199.596,-77282.41,10.782,0,-7.97,12.097,7.635,-5.035,-3.736,5.271,4523.958,6840.701,3607.521,625.0,-512.782,406.996
-1122.0,-785.0,7389.0,-9.558,40.292,-6.668,575.9669919408782,2312.424991940878,-131.95700805912185,-90.21,-2.26,-0.01,1500,1223.258,0,3200.34,-79147.93,11.042,0,-8.179,12.135,7.886,-4.94,-3.749,5.09,4642.377,6862.442,3726.096,613.279,-514.549,393.04
-1204.0,-800.0,7330.0,-42.051,-0.35,-4.874,576.087322244954,2312.256322244954,-131.9196777550461,-90.21,-2.24,-0.01,1500,1243.985,0,3200.302,-76586.64,10.684,0,-8.224,13.189,7.946,-4.847,-4.189,5.2,4668.26,7458.4,3754.684,601.735,-575.03,401.509
-1206.0,-810.0,7293.0,-41.168,4.903,-5.956,576.2057132703388,2312.080713270339,-131.88528672966115,-90.21,-2.21,-0.01,1500,1263.555,0,3199.539,-79795.09,11.132,0,-8.1,11.722,7.913,-4.991,-4.536,5.17,4597.885,6628.678,3738.911,619.613,-622.682,399.226
-1139.0,-870.0,7422.0,-8.215,35.316,-6.457,576.3301651385972,2311.9021651385974,-131.85183486140284,-90.21,-2.18,-0.01,1500,1281.97,0,3199.367,-78312.4,10.925,0,-8.152,12.499,7.561,-5.317,-4.555,5.154,4627.49,7068.567,3572.596,660.044,-625.301,398.011
-1209.0,-875.0,7279.0,-43.864,0.244,-5.729,576.4636779715364,2311.7206779715366,-131.81832202846365,-90.21,-2.16,-0.01,1500,1299.229,0,3199.463,-78038.95,10.887,0,-8.135,12.749,7.12,-4.826,-4.638,5.316,4617.847,7209.635,3364.457,599.131,-636.69,410.53
-1174.0,-888.0,7362.0,-39.399,18.085,-6.602,576.6022518912077,2311.541251891208,-131.78874810879222,-90.21,-2.13,-0.01,1500,1315.333,0,3200.569,-79245.16,11.055,0,-8.054,10.882,7.102,-5.465,-4.646,5.246,4571.833,6153.732,3355.866,678.395,-637.737,405.118
-1149.0,-954.0,7460.0,-19.26,23.99,-4.941,576.7488870199072,2311.355887019907,-131.7511129800928,-90.21,-2.11,-0.01,1500,1330.28,0,3199.291,-78151.37,10.903,0,-8.305,12.606,7.175,-5.159,-4.808,5.097,4714.274,7128.736,3390.228,640.391,-659.927,393.555
-1206.0,-968.0,7246.0,-41.1,-9.236,-6.307,576.8925834801752,2311.1745834801754,-131.7104165198249,-90.21,-2.08,-0.01,1500,1344.071,0,3199.596,-80329.84,11.207,0,-8.208,12.983,7.47,-5.454,-5.45,5.205,4659.125,7341.77,3529.786,677.034,-748.161,401.914
-1131.0,-985.0,7396.0,-30.825,31.511,-7.426,577.0433413947975,2310.983341394797,-131.67665860520253,-90.21,-2.05,-0.01,1500,1356.707,0,3199.444,-79226.93,11.053,0,-8.117,11.684,7.481,-5.368,-5.489,5.104,4607.189,6607.273,3534.855,666.378,-753.398,394.145
-1154.0,-1037.0,7461.0,-30.123,14.192,-4.494,577.2011608868058,2310.7901608868056,-131.63983911319409,-90.21,-2.02,-0.01,1500,1368.197,0,3199.558,-80235.65,11.194,0,-8.229,13.499,6.922,-5.357,-5.562,5.413,4670.797,7634.019,3270.808,665.076,-763.543,417.969
-1190.0,-1048.0,7231.0,-44.657,-7.929,-5.684,577.3650420794785,2310.5990420794783,-131.60595792052155,-90.21,-2.0,-0.01,1500,1379.253,0,3199.883,-80852.42,11.28,0,-7.918,12.379,6.695,-5.408,-5.605,5.137,4494.522,7000.477,3163.358,671.351,-769.434,396.685
-1099.0,-1083.0,7417.0,-17.604,40.659,-7.634,577.52898509634,2310.40898509634,-131.57401490366007,-90.21,-1.97,-0.01,1500,1390.309,0,3200.512,-78081.48,10.893,0,-7.987,11.855,6.61,-5.549,-5.929,5.177,4533.6,6703.846,3123.364,688.873,-813.814,399.742
-1166.0,-1108.0,7393.0,-44.885,0.054,-5.553,577.6979900611624,2310.2099900611624,-131.53800993883758,-90.21,-1.94,-0.01,1500,1401.366,0,3200.474,-79968.27,11.156,0,-8.029,13.324,6.169,-5.438,-6.311,5.3,4557.453,7534.749,2915.083,675.021,-866.309,409.242
-1170.0,-1121.0,7305.0,-50.466,0.482,-5.754,577.8720570979659,2310.020057097966,-131.50294290203408,-90.22,-1.91,-0.01,1500,1412.422,0,3200.722,-78473.43,10.948,0,-7.954,11.536,6.673,-5.398,-6.536,5.227,4514.991,6523.509,3153.219,670.108,-897.204,403.608
-1085.0,-1191.0,7460.0,-5.324,28.992,-6.431,578.0541863310185,2309.8311863310187,-131.46881366898154,-90.22,-1.88,-0.01,1500,1423.476,0,3199.73,-78816.76,10.996,0,-8.056,11.572,6.652,-5.831,-6.58,5.495,4572.679,6544.239,3143.361,723.858,-903.226,424.339
-1145.0,-1194.0,7309.0,-47.878,-0.404,-6.75,578.2473778848371,2309.6323778848373,-131.42962211516286,-90.22,-1.85,-0.01,1500,1434.075,0,3199.558,-81138.02,11.319,0,-8.172,12.766,6.532,-5.142,-6.754,5.203,4638.655,7219.41,3086.468,638.378,-927.052,401.804
-1112.0,-1187.0,7365.0,-54.98,19.318,-6.863,578.4356318841882,2309.441631884188,-131.39536811581183,-90.22,-1.82,-0.01,1500,1443.884,0,3199.082,-79883.2,11.144,0,-8.033,11.299,6.239,-5.62,-7.157,5.262,4559.483,6389.519,2948.036,697.634,-982.428,406.296
-1085.0,-1266.0,7484.0,-17.608,21.073,-5.008,578.6269484540876,2309.243948454088,-131.35805154591242,-90.22,-1.8,-0.01,1500,1452.904,0,3198.548,-83805.66,11.692,0,-8.039,12.689,6.06,-5.518,-7.464,5.205,4562.867,7175.758,2863.26,684.966,-1024.516,401.951
-1145.0,-1287.0,7265.0,-41.678,-11.451,-6.863,578.8273277198017,2309.0493277198016,-131.3206722801983,-90.22,-1.77,-0.01,1500,1461.134,0,3199.787,-81876.34,11.422,0,-8.044,12.782,5.787,-5.25,-7.553,5.407,4566.081,7228.343,2734.264,651.697,-1036.822,417.49
-1055.0,-1281.0,7389.0,-38.932,31.213,-9.142,579.0357698068476,2308.8607698068477,-131.2862301931523,-90.22,-1.74,-0.01,1500,1468.574,0,3198.681,-82186.24,11.466,0,-7.819,11.695,5.987,-5.689,-7.711,5.426,4438.357,6613.677,2829.18,706.218,-1058.488,419.0
-1078.0,-1348.0,7465.0,-30.625,11.036,-5.9,579.2482748409939,2308.668274840994,-131.24972515900615,-90.22,-1.71,-0.01,1500,1475.224,0,3200.436,-83951.5,11.712,0,-7.863,13.13,5.441,-5.216,-7.842,5.295,4463.395,7425.029,2570.906,647.554,-1076.423,408.873
-1108.0,-1354.0,7262.0,-49.294,-15.555,-5.511,579.4608429482604,2308.4808429482605,-131.21415705173962,-90.22,-1.68,-0.01,1500,1481.085,0,3200.817,-79871.05,11.143,0,-7.753,12.54,5.288,-5.522,-8.174,5.231,4400.632,7091.657,2498.663,685.499,-1122.046,403.902
-1016.0,-1383.0,7430.0,-26.497,32.742,-7.685,579.6784742549198,2308.29447425492,-131.1805257450802,-90.22,-1.65,-0.02,1500,1486.156,0,3200.588,-82313.85,11.483,0,-7.695,11.695,5.352,-5.528,-8.394,5.104,4367.813,6613.509,2529.081,686.268,-1152.221,394.145
-1062.0,-1421.0,7421.0,-44.734,4.484,-5.522,579.9031688874974,2308.1101688874974,-131.14183111250264,-90.22,-1.62,-0.02,1500,1490.437,0,3201.351,-80518.21,11.233,0,-7.696,13.517,4.851,-5.218,-8.606,5.388,4368.659,7643.962,2292.213,647.79,-1181.283,416.091
-1070.0,-1423.0,7274.0,-56.297,-8.576,-4.12,580.1299269727716,2307.9279269727713,-131.1070730272284,-90.23,-1.58,-0.02,1500,1493.929,0,3199.711,-79919.66,11.149,0,-7.764,12.053,4.925,-5.532,-8.866,5.144,4407.23,6816.094,2326.997,686.742,-1216.957,397.201
-971.0,-1488.0,7464.0,-14.562,31.982,-7.546,580.366748637775,2307.746748637775,-131.07325136222508,-90.23,-1.55,-0.02,1500,1496.631,0,3200.474,-82207.51,11.469,0,-7.679,12.366,4.698,-5.32,-8.817,5.255,4358.509,6993.061,2220.111,660.459,-1210.346,405.78
-1035.0,-1506.0,7379.0,-45.058,-8.581,-7.739,580.6036340097941,2307.568634009794,-131.03736599020598,-90.23,-1.52,-0.02,1500,1498.543,0,3199.787,-80311.6,11.204,0,-7.56,12.962,4.309,-5.186,-9.245,5.16,4291.517,7329.972,2036.193,643.824,-1268.994,398.453
-995.0,-1471.0,7336.0,-61.089,4.095,-6.916,580.8365832163705,2307.3955832163706,-131.00041678362956,-90.23,-1.49,-0.02,1500,1499.665,0,3199.158,-83924.16,11.708,0,-7.522,12.418,3.813,-5.722,-9.664,5.382,4269.863,7022.556,1801.719,710.361,-1326.53,415.612
-921.0,-1555.0,7500.0,-11.92,29.183,-7.08,581.077596385301,2307.2185963853008,-130.96840361469893,-90.23,-1.46,-0.02,1500,1500.0,0,3199.367,-82441.46,11.501,0,-7.511,12.224,2.754,-5.215,-9.525,5.153,4263.435,6912.836,1301.085,647.376,-1307.482,397.9
-994.0,-1540.0,7285.0,-55.303,-7.813,-8.552,581.3186736446386,2307.0446736446384,-130.9343263553614,-90.23,-1.43,-0.02,1500,1500.0,0,3198.681,-84100.38,11.733,0,-7.369,13.323,1.514,-5.057,-9.904,5.143,4182.741,7534.074,715.533,627.723,-1359.52,397.164
-929.0,-1526.0,7420.0,-52.945,14.735,-9.108,581.569815122692,2306.8748151226923,-130.90318487730792,-90.23,-1.4,-0.02,1500,1500.0,0,3199.997,-84862.99,11.839,0,-7.096,11.831,1.348,-5.395,-9.922,5.116,4028.119,6690.532,637.094,669.753,-1362.007,395.065
-918.0,-1603.0,7484.0,-26.085,13.734,-5.085,581.8290209480276,2306.7080209480273,-130.86697905197244,-90.23,-1.37,-0.02,1500,1500.0,0,3200.111,-80840.27,11.278,0,-7.181,13.429,0.835,-4.88,-9.924,5.289,4076.163,7594.243,394.733,605.82,-1362.269,408.432
-960.0,-1608.0,7247.0,-48.238,-17.092,-6.194,582.0872912494683,2306.550291249468,-130.82870875053172,-90.23,-1.34,-0.02,1500,1500.0,0,3201.999,-81636.3,11.389,0,-7.109,13.123,0.563,-5.007,-10.34,5.149,4035.393,7420.984,266.019,621.566,-1419.346,397.606
-859.0,-1601.0,7438.0,-29.534,22.058,-9.751,582.3526261560955,2306.3956261560957,-130.78737384390445,-90.23,-1.31,-0.02,1500,1500.0,0,3201.942,-76969.47,10.738,0,-7.171,14.044,0.547,-5.14,-10.538,4.963,4070.242,7941.772,258.414,638.023,-1446.576,383.245
-891.0,-1635.0,7372.0,-42.417,-0.621,-5.441,582.626025797249,2306.238025797249,-130.742974202751,-90.23,-1.27,-0.02,1500,1500.0,0,3201.389,-79044.63,11.027,0,-7.186,16.094,0.478,-4.531,-10.702,5.103,4078.701,9101.159,225.884,562.488,-1469.027,394.071
-921.0,-1632.0,7206.0,-58.935,-21.802,-2.95,582.8984903025273,2306.0904903025275,-130.69950969747273,-90.23,-1.24,-0.02,1500,1500.0,0,3200.264,-80153.61,11.182,0,-6.927,16.021,0.264,-4.861,-10.944,4.992,3932.199,9060.035,124.63,603.452,-1502.214,385.455
-790.0,-1669.0,7390.0,-17.172,31.065,-7.781,583.1770198017883,2305.9440198017883,-130.66398019821156,-90.24,-1.21,-0.02,1500,1500.0,0,3198.948,-80089.8,11.173,0,-6.952,15.981,0.155,-4.867,-10.871,5.07,3946.24,9037.451,73.229,604.222,-1492.264,391.53
-865.0,-1684.0,7247.0,-50.654,-6.5,-8.451,583.4566144251505,2305.800614425151,-130.62338557484952,-90.24,-1.18,-0.02,1500,1500.0,0,3198.299,-84872.11,11.84,0,-6.91,17.88,-0.258,-4.428,-11.125,4.922,3922.387,10111.22,-121.814,549.701,-1527.152,380.042
