Istwert Kraft F_X / N,Istwert Kraft F_Y / N,Istwert Kraft in Stoßrichtung F_Z / N,Istwert Moment M_A / Nm,Istwert Moment M_B  / Nm,Istwert Moment M_C / Nm,Istposition TCP X / mm,Istposition TCP Y / mm,Istposition TCP Z / mm,Istorientierung TCP A / °,Istorientierung TCP B / °,Istorientierung TCP C / °,Sollwert Vorschubgeschw. Soll_v_f / mm/min,Istwert Vorschubgeschwindigkeit v_f / mm/min,Sollwert Drehzahl Soll_n_sp / U/min,Istwert Spindeldrehzahl n_sp / U/min,Istwert Spindeldrehmoment M_sp / Nm,Istwert Spindelstrom I_sp / A,Sollwert Kraft in Stoßrichtung Soll_F_Z / N,Istwert Strom Achse 1 I_a1 / A,Istwert Strom Achse2 I_a2 / A,Istwert Strom Achse3 I_a3 / A,Istwert Strom Achse4 I_a4 / A,Istwert Strom Achse5 I_a5 / A,Istwert Strom Achse6 I_a6 / A,Istwert Moment Achse1 M_a1 / Nm,Istwert Moment Achse2 M_a2 / Nm,Istwert Moment Achse3 M_a3 / Nm,Istwert Moment Achse4 M_a4 / Nm,Istwert Moment Achse5 M_a5 / Nm,Istwert Moment Achse6 M_a6 / Nm
180.0,-547.0,6929.0,7.108,-2.62,-4.169,629.0482745240602,2307.36527452406,-136.21972547593992,-90.02,0.0,2.98,1500,191.43,0,3200.34,-69832.48,9.742,0,-2.898,18.456,-1.15,3.111,0.553,4.666,1645.014,10436.84,-543.445,-386.141,75.929,360.342
170.0,-544.0,6960.0,-0.353,-8.639,-3.617,629.0828816013222,2307.3718816013225,-136.22211839867782,-90.02,0.0,2.97,1500,219.504,0,3200.569,-71151.1,9.926,0,-3.136,19.304,-1.025,3.008,0.229,4.634,1780.012,10916.84,-484.157,-373.354,31.484,357.801
173.0,-543.0,6972.0,4.06,-1.028,-4.251,629.1134982904666,2307.3774982904665,-136.22050170953332,-90.02,0.0,2.96,1500,248.67,0,3200.359,-69024.29,9.629,0,-3.238,19.887,-1.25,2.823,0.061,4.594,1838.037,11246.17,-590.762,-350.504,8.378,354.708
171.0,-560.0,7001.0,6.972,-6.031,-3.802,629.1481246011103,2307.38012460111,-136.2238753988897,-90.02,0.0,2.94,1500,278.652,0,3200.168,-70434.06,9.826,0,-3.226,19.958,-1.59,2.576,0.105,4.67,1830.932,11286.62,-751.162,-319.781,14.466,360.636
169.0,-569.0,7058.0,2.744,-7.772,-3.56,629.1917605428794,2307.3847605428796,-136.2282394571207,-90.02,0.0,2.93,1500,309.177,0,3199.31,-70008.7,9.767,0,-3.099,19.238,-1.592,2.436,0.386,4.697,1758.866,10879.42,-752.148,-302.377,53.019,362.698
175.0,-590.0,7112.0,5.067,-0.609,-4.537,629.2374061254096,2307.3784061254096,-136.22759387459035,-90.02,0.0,2.91,1500,339.97,0,3199.406,-69680.56,9.721,0,-2.992,20.053,-1.84,2.493,0.215,4.772,1698.472,11340.21,-869.314,-309.422,29.455,368.516
155.0,-613.0,7156.0,0.236,-6.276,-4.015,629.2880613583469,2307.3760613583468,-136.2239386416531,-90.02,0.0,2.89,1500,370.758,0,3199.52,-71154.14,9.927,0,-3.098,20.182,-2.287,2.587,0.211,4.906,1758.697,11413.02,-1080.693,-321.202,28.997,378.827
146.0,-620.0,7148.0,0.165,-3.354,-4.203,629.3427262513463,2307.3737262513464,-136.22127374865366,-90.02,0.0,2.86,1500,401.394,0,3199.616,-69091.13,9.639,0,-3.48,19.941,-2.313,2.697,0.186,4.985,1975.404,11276.84,-1092.804,-334.817,25.528,384.939
154.0,-654.0,7195.0,6.353,2.224,-4.67,629.4034008140729,2307.3754008140727,-136.21459918592717,-90.02,0.0,2.84,1500,432.022,0,3199.844,-71582.55,9.986,0,-3.628,20.883,-2.526,2.505,0.324,4.983,2059.482,11809.6,-1193.635,-310.961,44.51,384.792
140.0,-677.0,7259.0,-5.481,-8.852,-4.544,629.4650850562009,2307.373085056201,-136.21191494379906,-90.02,0.0,2.81,1500,462.651,0,3199.94,-69401.04,9.682,0,-3.26,20.068,-2.73,2.25,0.104,4.885,1850.725,11348.81,-1289.96,-279.35,14.269,377.206
145.0,-683.0,7273.0,-5.852,-3.086,-4.13,629.5327789874149,2307.371778987415,-136.20122101258505,-90.02,0.0,2.77,1500,493.276,0,3199.616,-70971.84,9.901,0,-3.329,21.018,-2.68,1.965,-0.058,4.641,1889.635,11885.61,-1266.301,-243.891,-7.986,358.39
149.0,-725.0,7288.0,6.301,0.589,-4.825,629.6024826174087,2307.3734826174086,-136.19051738259128,-90.02,0.0,2.74,1500,523.887,0,3199.749,-71849.91,10.024,0,-3.488,20.854,-3.018,2.192,-0.273,4.374,1979.633,11793.25,-1425.997,-272.068,-37.506,337.77
127.0,-744.0,7333.0,-6.279,-7.037,-4.008,629.6831959558859,2307.3641959558863,-136.1818040441141,-90.02,0.0,2.7,1500,554.476,0,3199.921,-68838.95,9.604,0,-3.475,20.767,-3.165,2.438,-0.305,4.131,1972.359,11744.03,-1495.283,-302.614,-41.892,319.027
135.0,-764.0,7342.0,-7.22,1.695,-3.949,629.77091901256,2307.36591901256,-136.1690809874401,-90.02,0.0,2.66,1500,585.037,0,3200.245,-70452.3,9.829,0,-3.482,21.239,-3.121,2.137,-0.424,4.209,1976.419,12010.67,-1474.582,-265.261,-58.256,325.029
136.0,-826.0,7394.0,-0.521,-2.828,-4.669,629.8606517971538,2307.378651797154,-136.15734820284632,-90.02,0.0,2.62,1500,615.583,0,3200.264,-68860.22,9.607,0,-3.66,21.202,-3.349,1.677,-0.509,4.424,2077.752,11990.1,-1582.594,-208.195,-69.841,341.599
128.0,-839.0,7424.0,-17.556,-6.328,-4.549,629.9583943194001,2307.3843943194,-136.1426056805999,-90.03,0.0,2.57,1500,646.134,0,3200.207,-69063.79,9.635,0,-3.437,21.104,-3.363,1.713,-0.816,4.494,1950.705,11934.32,-1588.932,-212.635,-111.995,347.049
147.0,-869.0,7401.0,-11.776,3.819,-4.527,630.0641465890416,2307.3911465890415,-136.12785341095838,-90.03,0.0,2.52,1500,676.705,0,3199.444,-70506.98,9.836,0,-3.395,20.735,-3.579,1.803,-0.758,4.488,1927.359,11726.0,-1691.171,-223.882,-104.075,346.534
145.0,-944.0,7454.0,-3.881,-5.753,-4.23,630.1749086158305,2307.401908615831,-136.11209138416945,-90.03,0.0,2.47,1500,707.316,0,3199.711,-68213.06,9.516,0,-3.343,20.909,-3.928,1.605,-0.967,4.265,1897.416,11824.43,-1855.936,-199.197,-132.679,329.338
146.0,-948.0,7471.0,-22.991,-5.334,-4.589,630.289680409529,2307.420680409529,-136.0953195904711,-90.03,0.0,2.42,1500,737.984,0,3199.825,-70348.99,9.814,0,-3.503,21.451,-3.925,1.684,-1.123,4.119,1988.43,12131.0,-1854.669,-209.024,-154.214,318.07
173.0,-999.0,7476.0,-14.599,1.397,-5.115,630.4104619799085,2307.437461979908,-136.07953802009152,-90.03,0.0,2.36,1500,768.727,0,3199.806,-70157.58,9.788,0,-3.547,20.809,-4.056,1.832,-1.512,4.213,2013.129,11767.63,-1916.491,-227.434,-207.495,325.324
166.0,-1056.0,7500.0,-14.893,-12.029,-3.564,630.5372533367508,2307.462253336751,-136.05974666324911,-90.03,0.0,2.3,1500,799.562,0,3199.825,-69036.45,9.631,0,-3.513,21.431,-4.181,1.513,-1.414,4.409,1993.844,12119.37,-1975.638,-187.831,-194.142,340.458
185.0,-1071.0,7492.0,-22.914,-1.141,-4.833,630.6680544898473,2307.4910544898476,-136.0419455101526,-90.03,0.0,2.24,1500,830.509,0,3199.482,-71035.65,9.91,0,-3.171,21.348,-4.302,1.647,-1.944,4.387,1799.974,12072.52,-2032.531,-204.466,-266.864,338.727
207.0,-1129.0,7510.0,-17.962,-2.087,-5.756,630.8078654489992,2307.5258654489994,-136.02313455100074,-90.03,0.0,2.18,1500,861.584,0,3199.978,-70181.88,9.791,0,-3.459,21.027,-4.512,1.626,-1.882,4.0,1963.562,11890.83,-2131.954,-201.861,-258.289,308.864
202.0,-1176.0,7541.0,-28.868,-16.357,-3.925,630.9516862240173,2307.5696862240175,-136.00431377598264,-90.03,0.0,2.11,1500,892.805,0,3199.177,-71187.56,9.931,0,-3.268,21.273,-4.746,1.549,-2.055,3.909,1854.785,12029.88,-2242.361,-192.271,-282.05,301.831
243.0,-1204.0,7515.0,-22.358,1.922,-4.363,631.1025168247226,2307.6145168247226,-135.98148317527748,-90.04,0.0,2.04,1500,924.197,0,3199.997,-71120.72,9.922,0,-3.122,21.66,-4.906,1.812,-2.253,4.052,1771.892,12248.98,-2318.266,-224.948,-309.279,312.878
263.0,-1262.0,7533.0,-17.419,-9.366,-5.785,631.2543572609453,2307.667357260945,-135.96264273905467,-90.04,0.0,1.97,1500,955.819,0,3200.111,-70139.35,9.785,0,-2.979,21.202,-5.258,1.64,-2.6,4.172,1691.198,11989.93,-2484.439,-203.637,-356.931,322.194
272.0,-1271.0,7557.0,-39.36,-20.892,-4.832,631.4092075425261,2307.7322075425263,-135.9407924574738,-90.04,0.0,1.9,1500,987.744,0,3199.634,-72041.33,10.05,0,-2.95,21.606,-5.178,1.947,-2.898,4.017,1674.28,12218.31,-2446.839,-241.76,-397.841,310.227
328.0,-1309.0,7527.0,-20.258,-1.905,-3.805,631.5690676793154,2307.8050676793155,-135.92093232068456,-90.04,0.0,1.82,1500,1020.04,0,3200.207,-69808.17,9.739,0,-2.855,20.93,-5.289,1.781,-2.788,4.02,1620.823,11836.06,-2498.945,-221.041,-382.655,310.448
344.0,-1367.0,7508.0,-17.733,-16.985,-4.643,631.7349376811732,2307.8849376811736,-135.8970623188268,-90.04,0.0,1.74,1500,1052.758,0,3199.997,-70911.08,9.893,0,-2.69,21.417,-5.266,2.291,-2.987,4.278,1527.102,12111.62,-2488.242,-284.441,-410.081,330.369
371.0,-1342.0,7499.0,-36.093,-18.525,-6.082,631.9008175579694,2307.9798175579695,-135.87518244203056,-90.04,0.0,1.66,1500,1085.962,0,3199.616,-70364.18,9.816,0,-2.501,21.155,-5.616,2.101,-3.218,4.288,1419.848,11963.3,-2653.852,-260.762,-441.697,331.142
422.0,-1371.0,7461.0,-29.054,-8.291,-4.249,632.069707319584,2308.085707319584,-135.85329268041593,-90.05,0.0,1.57,1500,1119.727,0,3199.482,-70807.77,9.878,0,-2.588,21.146,-5.583,2.343,-3.357,3.974,1469.246,11958.25,-2637.939,-290.834,-460.81,306.876
439.0,-1418.0,7412.0,-21.051,-24.294,-3.492,632.2366069759069,2308.201606975907,-135.83339302409317,-90.05,0.0,1.49,1500,1154.138,0,3200.188,-72408.96,10.102,0,-2.291,20.933,-6.259,2.493,-3.325,3.751,1300.414,11837.91,-2957.472,-309.54,-456.424,289.643
498.0,-1401.0,7388.0,-29.058,-13.548,-5.851,632.4105165368373,2308.324516536837,-135.80948346316256,-90.05,0.0,1.4,1500,1189.285,0,3199.272,-70780.43,9.874,0,-1.999,21.116,-5.94,2.894,-3.544,3.885,1134.965,11941.06,-2806.929,-359.265,-486.534,300.027
538.0,-1409.0,7330.0,-33.169,-22.774,-5.013,632.5764360122854,2308.466436012285,-135.79056398771465,-90.05,0.0,1.3,1500,1225.246,0,3199.673,-73274.88,10.222,0,-2.009,20.455,-6.59,2.889,-3.478,3.813,1140.547,11567.74,-3114.069,-358.673,-477.436,294.467
569.0,-1425.0,7238.0,-32.865,-30.997,-3.318,632.7453654121701,2308.6203654121705,-135.76663458782986,-90.05,0.0,1.21,1500,1260.828,0,3200.283,-70224.42,9.797,0,-1.698,21.134,-6.412,3.305,-3.49,3.577,963.934,11951.68,-3029.715,-410.234,-479.007,276.24
657.0,-1432.0,7232.0,-19.61,-11.537,-4.448,632.9093047464212,2308.786304746421,-135.74669525357885,-90.05,0.0,1.11,1500,1294.133,0,3200.283,-70178.84,9.791,0,-1.676,21.305,-6.426,3.448,-3.649,3.764,951.584,12048.25,-3036.193,-428.052,-500.934,290.637
705.0,-1446.0,7222.0,-22.467,-29.311,-5.61,633.0692540249778,2308.9602540249775,-135.72874597502226,-90.05,-0.01,1.01,1500,1325.122,0,3200.722,-72491.0,10.113,0,-1.33,20.906,-6.433,4.023,-3.562,3.975,754.67,11822.74,-3039.573,-499.384,-488.89,306.95
736.0,-1406.0,7144.0,-46.489,-34.894,-4.99,633.2182132577892,2309.151213257789,-135.7077867422108,-90.06,-0.01,0.9,1500,1353.777,0,3199.348,-70531.29,9.84,0,-0.854,20.549,-6.546,4.266,-3.845,3.734,484.843,11620.83,-3093.227,-529.574,-527.837,288.318
830.0,-1404.0,7085.0,-13.658,-22.663,-3.984,633.3611824548146,2309.359182454815,-135.68381754518526,-90.06,-0.01,0.79,1500,1380.076,0,3199.253,-73584.79,10.266,0,-0.747,20.492,-6.598,4.373,-3.618,3.548,423.941,11588.13,-3117.731,-542.835,-496.68,273.957
899.0,-1411.0,7009.0,-7.289,-27.889,-4.928,633.4941616260236,2309.574161626024,-135.65883837397647,-90.06,-0.01,0.68,1500,1403.971,0,3199.444,-73250.58,10.219,0,-0.344,20.631,-6.062,5.269,-3.769,3.814,195.054,11666.84,-2864.386,-654.065,-517.364,294.504
950.0,-1323.0,7020.0,-39.353,-39.081,-6.239,633.6101507813949,2309.7981507813947,-135.6378492186052,-90.06,-0.01,0.57,1500,1425.399,0,3200.035,-71919.8,10.033,0,-0.005,20.321,-5.818,5.405,-3.888,3.662,2.707,11491.9,-2749.191,-670.936,-533.662,282.794
1059.0,-1308.0,7037.0,-19.622,-35.012,-4.716,633.7171499309177,2310.038149930918,-135.61585006908228,-90.06,-0.01,0.45,1500,1444.276,0,3200.436,-72995.36,10.183,0,0.231,20.283,-5.548,6.038,-3.917,3.52,-131.276,11470.16,-2621.744,-749.55,-537.655,271.785
1136.0,-1276.0,6912.0,-13.601,-48.091,-3.014,633.8111590845914,2310.2821590845915,-135.59284091540863,-90.06,-0.01,0.34,1500,1460.2,0,3200.779,-70497.87,9.835,0,0.614,19.159,-4.981,6.761,-3.742,3.686,-348.322,10834.42,-2353.613,-839.292,-513.633,284.635
1223.0,-1199.0,6910.0,-5.775,-40.634,-6.387,633.8891782524249,2310.540178252425,-135.56682174757506,-90.07,-0.01,0.22,1500,1472.883,0,3200.397,-71306.06,9.948,0,0.952,19.837,-4.776,7.033,-3.7,3.683,-540.5,11217.85,-2256.725,-873.034,-507.873,284.415
1316.0,-1146.0,6914.0,-9.835,-41.111,-6.337,633.9502074444376,2310.8062074444374,-135.5447925555624,-90.07,-0.01,0.1,1500,1478.513,0,3200.626,-71661.54,9.997,0,1.085,19.924,-4.332,7.737,-3.284,3.566,-615.95,11267.4,-2047.177,-960.468,-450.795,275.393
1355.0,-1058.0,6864.0,-28.835,-65.117,-3.976,633.9862466706586,2311.074246670659,-135.52975332934145,-90.07,-0.02,-0.03,1500,1475.237,0,3199.825,-71491.4,9.974,0,0.874,19.141,-3.736,8.513,-3.329,3.417,-496.177,10824.48,-1765.104,-1056.781,-457.013,263.831
1460.0,-1010.0,6856.0,8.657,-38.688,-5.294,634.003295941127,2311.3462959411268,-135.512704058873,-90.07,-0.02,-0.15,1500,1463.389,0,3199.158,-73077.39,10.195,0,1.904,18.403,-3.519,8.608,-3.219,3.576,-1080.83,10406.84,-1662.583,-1068.561,-441.828,276.13
1540.0,-935.0,6771.0,11.216,-40.346,-6.616,634.0003552658923,2311.620355265892,-135.48664473410773,-90.07,-0.02,-0.28,1500,1443.475,0,3200.378,-71424.55,9.964,0,2.0,18.545,-2.369,9.179,-3.086,3.481,-1135.472,10487.23,-1119.561,-1139.479,-423.565,268.802
1549.0,-771.0,6714.0,-17.408,-69.434,-6.766,633.9744246550135,2311.8874246550135,-135.46257534498642,-90.08,-0.02,-0.4,1500,1417.33,0,3199.825,-72430.23,10.105,0,2.481,18.199,-1.568,9.987,-2.828,3.37,-1408.514,10291.56,-740.741,-1239.818,-388.154,260.222
1650.0,-684.0,6649.0,16.584,-48.122,-6.232,633.9275041185604,2312.16450411856,-135.4394958814396,-90.08,-0.02,-0.53,1500,1387.433,0,3200.226,-72053.48,10.052,0,2.537,16.983,-0.682,10.181,-2.568,3.613,-1439.81,9604.251,-322.067,-1263.851,-352.546,278.965
1699.0,-578.0,6522.0,21.968,-54.978,-5.086,633.8605936666122,2312.4325936666123,-135.41640633338778,-90.08,-0.02,-0.65,1500,1354.278,0,3200.569,-70203.16,9.794,0,2.493,17.143,0.582,10.718,-2.27,3.561,-1415.28,9694.757,274.891,-1330.507,-311.57,274.951
1716.0,-415.0,6499.0,19.342,-56.587,-5.843,633.7726933092586,2312.6876933092585,-135.40230669074148,-90.08,-0.02,-0.78,1500,1318.321,0,3200.264,-71287.83,9.945,0,2.851,17.012,1.254,11.258,-2.186,3.26,-1618.116,9620.262,592.593,-1397.518,-300.05,251.753
1763.0,-296.0,6490.0,32.923,-53.12,-6.483,633.6748030565989,2312.929803056599,-135.40019694340103,-90.09,-0.02,-0.9,1500,1279.966,0,3200.321,-70057.31,9.774,0,2.734,17.618,1.169,11.314,-1.537,3.107,-1551.632,9963.241,552.598,-1404.562,-210.964,239.933
1745.0,-172.0,6355.0,26.032,-74.117,-5.866,633.5729229187433,2313.1429229187434,-135.41307708125672,-90.09,-0.02,-1.02,1500,1239.497,0,3200.588,-70333.8,9.812,0,3.132,16.866,0.522,12.206,-0.491,3.408,-1777.982,9537.678,246.444,-1515.319,-67.42,263.168
1784.0,-71.0,6282.0,53.753,-46.637,-5.903,633.4690529058114,2313.3580529058113,-135.42194709418857,-90.09,-0.02,-1.14,1500,1197.183,0,3200.035,-68131.02,9.505,0,3.132,16.501,0.38,12.65,0.747,3.464,-1777.813,9331.216,179.411,-1570.372,102.504,267.513
1805.0,35.0,6236.0,52.555,-37.638,-5.413,633.3541930279332,2313.5741930279332,-135.4188069720667,-90.09,-0.02,-1.25,1500,1153.342,0,3200.874,-67383.6,9.401,0,3.331,17.45,0.871,12.273,1.696,3.296,-1890.988,9868.354,411.632,-1523.548,232.827,254.478
1729.0,163.0,6255.0,31.004,-74.043,-6.704,633.215343295249,2313.7833432952493,-135.41465670475097,-90.1,-0.02,-1.37,1500,1108.81,0,3200.798,-67496.02,9.416,0,3.62,16.647,1.018,12.56,1.965,3.416,-2055.083,9413.801,481.2,-1559.184,269.678,263.757
1766.0,256.0,6145.0,51.302,-48.091,-8.176,633.0635037179089,2313.982503717909,-135.40349628209108,-90.1,-0.02,-1.49,1500,1064.364,0,3199.463,-67088.89,9.359,0,3.778,16.045,2.286,12.719,2.257,3.664,-2144.236,9073.519,1080.271,-1578.956,309.803,282.905
1792.0,348.0,5999.0,62.361,-31.971,-6.01,632.8926743060733,2314.174674306073,-135.39032569392668,-90.1,-0.02,-1.6,1500,1024.147,0,3199.501,-69923.63,9.755,0,3.486,15.418,3.017,12.774,2.286,3.538,-1978.618,8718.91,1425.574,-1585.823,313.73,273.221
1682.0,484.0,5980.0,43.257,-55.5,-6.531,632.7208550699129,2314.351855069913,-135.37714493008707,-90.1,-0.02,-1.71,1500,989.961,0,3198.891,-69367.62,9.677,0,3.722,15.127,4.473,13.177,2.425,3.107,-2112.601,8554.415,2113.787,-1635.785,332.909,239.933
1699.0,578.0,5987.0,64.523,-37.486,-7.942,632.5450460196085,2314.5200460196083,-135.37195398039157,-90.11,-0.02,-1.82,1500,961.368,0,3199.005,-70683.2,9.861,0,3.89,14.638,5.6,12.671,2.913,3.032,-2207.844,8277.673,2646.107,-1572.977,399.87,234.152
1628.0,668.0,5945.0,61.851,-54.397,-6.73,632.3742471653509,2314.6832471653506,-135.37075283464918,-90.11,-0.02,-1.93,1500,937.764,0,3200.092,-72257.05,10.08,0,3.958,14.496,6.497,12.33,3.322,3.089,-2246.415,8197.447,3069.85,-1530.711,455.966,238.497
1553.0,781.0,5940.0,57.181,-43.73,-5.1,632.2074585173413,2314.8394585173414,-135.37554148265878,-90.11,-0.02,-2.02,1500,918.488,0,3199.406,-69407.12,9.683,0,3.898,14.182,7.195,12.163,3.742,2.942,-2212.581,8019.975,3399.522,-1509.932,513.698,227.193
1550.0,878.0,5874.0,63.103,-25.772,-5.495,632.049680085791,2314.984680085791,-135.385319914209,-90.11,-0.01,-2.12,1500,902.944,0,3200.626,-70807.77,9.878,0,3.665,13.807,7.588,11.885,4.381,2.65,-2080.459,7808.12,3585.693,-1475.362,601.344,204.621
1422.0,935.0,5936.0,64.831,-59.057,-5.856,631.9009118809217,2315.1089118809214,-135.3960881190783,-90.11,-0.01,-2.2,1500,890.658,0,3200.15,-68729.57,9.588,0,3.87,13.766,7.639,12.327,5.085,2.66,-2196.679,7785.03,3609.352,-1530.296,698.022,205.394
1411.0,1003.0,5949.0,69.767,-37.759,-6.246,631.7501539129652,2315.231153912965,-135.40984608703485,-90.12,-0.01,-2.29,1500,881.172,0,3200.798,-66842.78,9.325,0,4.008,13.627,8.36,11.538,5.616,2.845,-2274.836,7705.985,3950.149,-1432.326,770.94,219.681
1401.0,1074.0,5956.0,60.717,-9.419,-6.129,631.5984061921633,2315.350406192163,-135.41959380783663,-90.12,-0.01,-2.36,1500,874.086,0,3201.561,-67019.01,9.35,0,4.111,13.923,8.91,11.4,5.84,3.014,-2333.538,7873.345,4210.253,-1415.218,801.573,232.753
1264.0,1123.0,6048.0,55.153,-47.955,-5.807,631.4446687287686,2315.4636687287684,-135.4293312712314,-90.12,-0.01,-2.43,1500,873.656,0,3201.408,-63613.06,8.875,0,3.744,13.864,9.028,11.248,6.38,2.898,-2125.289,7840.312,4265.738,-1396.393,875.8,223.768
1262.0,1171.0,5967.0,71.586,-21.398,-8.072,631.2859415330435,2315.5799415330434,-135.44105846695655,-90.12,-0.01,-2.5,1500,883.4,0,3200.493,-65414.78,9.126,0,3.454,13.591,9.644,10.797,6.701,2.632,-1960.517,7686.097,4557.106,-1340.334,919.852,203.258
1223.0,1210.0,6000.0,68.837,-11.835,-7.528,631.1302246152607,2315.6762246152607,-135.45377538473932,-90.12,-0.01,-2.56,1500,900.051,0,3199.673,-67644.9,9.437,0,3.404,13.613,9.688,10.983,7.026,2.443,-1932.266,7698.232,4577.526,-1363.48,964.428,188.64
1098.0,1253.0,6162.0,48.745,-38.438,-4.801,630.9735179857033,2315.768517985703,-135.46648201429662,-90.13,-0.01,-2.62,1500,919.699,0,3197.899,-68942.26,9.618,0,3.654,13.851,9.798,10.404,7.206,2.49,-2073.861,7832.727,4629.49,-1291.556,989.17,192.285
1101.0,1293.0,6065.0,59.198,-16.389,-4.861,630.8148216546649,2315.866821654665,-135.48017834533505,-90.13,0.0,-2.67,1500,939.843,0,3197.689,-71187.56,9.931,0,3.777,13.645,10.259,9.931,7.681,2.479,-2143.898,7716.435,4847.347,-1232.832,1054.364,191.439
1019.0,1282.0,6097.0,80.69,-30.181,-7.075,630.654135632449,2315.950135632449,-135.487864367551,-90.13,0.0,-2.72,1500,960.043,0,3199.024,-70564.71,9.844,0,3.457,13.923,10.271,10.366,7.802,2.654,-1962.547,7873.514,4853.262,-1286.879,1070.99,204.952
962.0,1344.0,6132.0,59.335,-23.296,-5.75,630.4884599293695,2316.0444599293696,-135.49354007063047,-90.13,0.0,-2.76,1500,982.053,0,3198.91,-71679.77,10.0,0,3.256,13.966,10.52,9.971,8.106,2.84,-1848.188,7897.784,4970.992,-1237.864,1112.685,219.276
945.0,1391.0,6082.0,49.308,-6.437,-4.744,630.3167945557509,2316.143794555751,-135.49520544424914,-90.14,0.0,-2.8,1500,1012.726,0,3200.493,-70668.02,9.859,0,3.099,13.593,11.114,9.091,8.298,2.963,-1758.866,7687.108,5251.375,-1128.587,1138.999,228.813
844.0,1371.0,6216.0,66.119,-29.33,-5.465,630.1361395219276,2316.235139521928,-135.49786047807237,-90.14,0.0,-2.83,1500,1047.842,0,3201.027,-68036.84,9.492,0,3.318,13.294,11.267,9.067,8.492,2.852,-1883.206,7517.895,5323.618,-1125.568,1165.639,220.197
823.0,1427.0,6160.0,60.097,-4.479,-7.191,629.9484948382448,2316.316494838245,-135.49450516175523,-90.14,0.0,-2.86,1500,1087.402,0,3200.302,-69875.02,9.748,0,3.53,14.334,11.603,8.885,8.199,2.812,-2003.994,8106.099,5482.61,-1102.955,1125.384,217.177
782.0,1460.0,6087.0,54.338,7.039,-6.347,629.7638605150577,2316.395860515058,-135.4941394849424,-90.14,0.0,-2.89,1500,1131.337,0,3200.493,-69902.36,9.752,0,3.744,13.666,12.052,8.673,8.75,2.854,-2125.289,7728.232,5694.833,-1076.671,1201.116,220.381
640.0,1447.0,6218.0,54.312,-24.745,-4.512,629.5702365627318,2316.471236562732,-135.49876343726817,-90.14,0.0,-2.91,1500,1176.778,0,3198.337,-71995.76,10.044,0,4.707,13.32,11.956,8.368,9.067,2.793,-2671.541,7532.389,5649.488,-1038.785,1244.579,215.704
621.0,1469.0,6136.0,63.943,-6.592,-8.497,629.3736229916435,2316.5556229916438,-135.4993770083565,-90.14,0.01,-2.93,1500,1222.22,0,3199.024,-72949.78,10.177,0,5.199,14.228,12.541,7.457,9.483,2.695,-2950.841,8046.099,5925.646,-925.66,1301.722,208.082
589.0,1476.0,6117.0,71.749,12.125,-8.658,629.158019812179,2316.652019812179,-135.50298018782098,-90.15,0.01,-2.94,1500,1267.662,0,3198.833,-72068.67,10.054,0,5.491,13.628,12.504,6.806,9.383,2.677,-3116.967,7706.491,5908.184,-844.916,1287.911,206.72
467.0,1504.0,6244.0,43.811,-12.775,-3.361,628.9384270347351,2316.753427034735,-135.5095729652648,-90.15,0.01,-2.95,1500,1308.561,0,3200.111,-73144.23,10.204,0,5.399,12.392,13.996,6.581,9.405,2.405,-3064.862,7007.893,6613.296,-816.916,1291.053,185.694
463.0,1510.0,6210.0,51.607,-5.432,-4.92,628.7248446697193,2316.8568446697195,-135.5221553302807,-90.15,0.01,-2.96,1500,1341.131,0,3200.073,-71448.86,9.968,0,5.777,12.029,14.278,6.111,10.348,1.909,-3279.201,6802.611,6746.657,-758.607,1420.459,147.399
426.0,1457.0,6321.0,84.041,-1.563,-7.426,628.508272727549,2316.9582727275492,-135.53472727245108,-90.15,0.01,-2.97,1500,1368.34,0,3200.245,-73891.66,10.308,0,5.64,11.035,14.683,6.211,10.684,1.363,-3201.383,6240.53,6937.898,-770.979,1466.606,105.275
362.0,1553.0,6337.0,45.316,-6.487,-3.632,628.2557112186522,2317.059711218652,-135.54328878134785,-90.14,0.01,-2.97,1500,1393.602,0,3199.634,-72162.86,10.067,0,5.584,12.726,13.992,6.005,9.475,0.747,-3169.578,7196.826,6611.465,-745.406,1300.544,57.7
354.0,1594.0,6253.0,55.963,0.475,-3.053,627.9791601534674,2317.1631601534673,-135.55483984653253,-90.14,0.01,-2.98,1500,1418.844,0,3200.684,-72439.35,10.106,0,5.073,12.83,13.363,5.905,8.53,0.165,-2879.789,7255.309,6314.465,-733.034,1170.876,12.74
280.0,1540.0,6419.0,85.592,-14.737,-5.504,627.6986195424438,2317.2716195424437,-135.56638045755622,-90.14,0.01,-2.98,1500,1444.086,0,3200.645,-73043.97,10.19,0,4.738,12.87,13.506,5.998,7.735,-0.302,-2689.473,7277.894,6381.638,-744.636,1061.826,-23.308
266.0,1623.0,6414.0,51.286,-7.874,-5.586,627.4170893960405,2317.3820893960406,-135.57591060395944,-90.14,0.01,-2.99,1500,1467.517,0,3199.558,-72080.83,10.056,0,5.104,13.474,13.072,5.668,6.92,-0.711,-2897.045,7619.692,6176.737,-703.672,949.896,-54.902
267.0,1626.0,6397.0,54.932,15.896,-5.355,627.1485697247276,2317.5025697247274,-135.5844302752724,-90.13,0.01,-2.99,1500,1482.286,0,3199.73,-74924.69,10.453,0,5.106,12.045,13.44,5.665,6.909,-1.254,-2898.567,6811.375,6350.797,-703.199,948.391,-96.806
